plate,well,signal,row,col,drugs,group_code,groups
4,L20,540727,12,20,dmso wellmate only/unpinned,1,dmso
4,L21,638754.625,12,21,Empesertib,2,lib
4,L22,494517.1875,12,22,dmso wellmate only/unpinned,1,dmso
4,L23,681978,12,23,DMSO + dmso,0,bckg
4,L24,581518.5625,12,24,DMSO + dmso,0,bckg
4,M01,274176.125,13,1,STAUR + dmso,10,staur
4,M02,275130.75,13,2,STAUR + dmso,10,staur
4,M03,401612.9375,13,3,SGX-523,2,lib
4,M04,459537.96875,13,4,SGX-523,2,lib
4,M05,385329,13,5,Alisertib,2,lib
4,M06,410712.4375,13,6,Alisertib,2,lib
4,M07,370586.46875,13,7,Onvansertib,2,lib
4,M08,343451.4375,13,8,Onvansertib,2,lib
4,M09,442673.09375,13,9,AZD1390,2,lib
4,M10,410160.6875,13,10,AZD1390,2,lib
4,M11,302957.65625,13,11,Camptothecin,2,lib
4,M12,310530.34375,13,12,Camptothecin,2,lib
4,M13,428508.59375,13,13,Tomivosertib,2,lib
4,M14,408178.46875,13,14,Tomivosertib,2,lib
4,M15,425527.96875,13,15,FRAX1036,2,lib
4,M16,399347.5625,13,16,FRAX1036,2,lib
4,M17,343606.1875,13,17,Trametinib,2,lib
4,M18,384240.09375,13,18,Trametinib,2,lib
4,M19,383621.21875,13,19,Lonafarnib,2,lib
4,M20,451670.40625,13,20,Lonafarnib,2,lib
4,M21,330650.25,13,21,Niclosamide,2,lib
4,M22,337960.21875,13,22,Niclosamide,2,lib
4,M23,619169,13,23,DMSO + dmso,0,bckg
4,M24,559431.0625,13,24,DMSO + dmso,0,bckg
4,N01,251352.9375,14,1,STAUR + dmso,10,staur
4,N02,292308,14,2,STAUR + dmso,10,staur
4,N03,519287.5625,14,3,SGX-523,2,lib
4,N04,407112.9375,14,4,dmso wellmate only/unpinned,1,dmso
4,N05,441152.125,14,5,Alisertib,2,lib
4,N06,544452.0625,14,6,dmso wellmate only/unpinned,1,dmso
4,N07,362718.90625,14,7,Onvansertib,2,lib
4,N08,436761.46875,14,8,dmso wellmate only/unpinned,1,dmso
4,N09,442585.5,14,9,AZD1390,2,lib
4,N10,532223.0625,14,10,dmso wellmate only/unpinned,1,dmso
4,N11,334684.75,14,11,Camptothecin,2,lib
4,N12,472473.4375,14,12,dmso wellmate only/unpinned,1,dmso
4,N13,498823.1875,14,13,Tomivosertib,2,lib
4,N14,506413.40625,14,14,dmso wellmate only/unpinned,1,dmso
4,N15,432668.59375,14,15,FRAX1036,2,lib
4,N16,504918.71875,14,16,dmso wellmate only/unpinned,1,dmso
4,N17,369450.84375,14,17,Trametinib,2,lib
4,N18,457336.8125,14,18,dmso wellmate only/unpinned,1,dmso
4,N19,498379.4375,14,19,Lonafarnib,2,lib
4,N20,412256.75,14,20,dmso wellmate only/unpinned,1,dmso
4,N21,389961.96875,14,21,Niclosamide,2,lib
4,N22,463823.53125,14,22,dmso wellmate only/unpinned,1,dmso
4,N23,620135.25,14,23,DMSO + dmso,0,bckg
4,N24,624096.75,14,24,DMSO + dmso,0,bckg
4,O01,385387.40625,15,1,STAUR + dmso,10,staur
4,O02,250731.125,15,2,STAUR + dmso,10,staur
4,O03,442495,15,3,BML-277,2,lib
4,O04,431559.25,15,4,BML-277,2,lib
4,O05,422293.375,15,5,Ceralasertib,2,lib
4,O06,402774.8125,15,6,Ceralasertib,2,lib
4,O07,306157.21875,15,7,ZN-c3,2,lib
4,O08,307225.6875,15,8,ZN-c3,2,lib
4,O09,298099.90625,15,9,(+)-JQ-1,2,lib
4,O10,340377.40625,15,10,(+)-JQ-1,2,lib
4,O11,394542.375,15,11,Adavosertib,2,lib
4,O12,322756.4375,15,12,Adavosertib,2,lib
4,O13,345970.8125,15,13,Adapalene,2,lib
4,O14,344911.09375,15,14,Adapalene,2,lib
4,O15,392881.28125,15,15,LB-100,2,lib
4,O16,372545.34375,15,16,LB-100,2,lib
4,O17,374080.90625,15,17,Palbociclib (monohydrochloride),2,lib
4,O18,374912.90625,15,18,Palbociclib (monohydrochloride),2,lib
4,O19,319159.84375,15,19,Copanlisib (dihydrochloride),2,lib
4,O20,278893.75,15,20,Copanlisib (dihydrochloride),2,lib
4,O21,442792.78125,15,21,Oxaliplatin,2,lib
4,O22,497369.34375,15,22,Oxaliplatin,2,lib
4,O23,625903.8125,15,23,DMSO + dmso,0,bckg
4,O24,599980.3125,15,24,DMSO + dmso,0,bckg
4,P01,295860.78125,16,1,STAUR + dmso,10,staur
4,P02,325500.59375,16,2,STAUR + dmso,10,staur
4,P03,447180.5,16,3,BML-277,2,lib
4,P04,476791.125,16,4,dmso wellmate only/unpinned,1,dmso
4,P05,439981.46875,16,5,Ceralasertib,2,lib
4,P06,462033.96875,16,6,dmso wellmate only/unpinned,1,dmso
4,P07,383358.46875,16,7,ZN-c3,2,lib
4,P08,450196.15625,16,8,dmso wellmate only/unpinned,1,dmso
4,P09,354746.28125,16,9,(+)-JQ-1,2,lib
4,P10,451720.03125,16,10,dmso wellmate only/unpinned,1,dmso
4,P11,423887.3125,16,11,Adavosertib,2,lib
4,P12,543590.875,16,12,dmso wellmate only/unpinned,1,dmso
4,P13,434995.28125,16,13,Adapalene,2,lib
4,P14,516274.84375,16,14,dmso wellmate only/unpinned,1,dmso
4,P15,507184.09375,16,15,LB-100,2,lib
4,P16,432014.6875,16,16,dmso wellmate only/unpinned,1,dmso
4,P17,431582.625,16,17,Palbociclib (monohydrochloride),2,lib
4,P18,546264.9375,16,18,dmso wellmate only/unpinned,1,dmso
4,P19,326431.84375,16,19,Copanlisib (dihydrochloride),2,lib
4,P20,442824.90625,16,20,dmso wellmate only/unpinned,1,dmso
4,P21,459958.34375,16,21,Oxaliplatin,2,lib
4,P22,419736.03125,16,22,dmso wellmate only/unpinned,1,dmso
4,P23,607430.4375,16,23,DMSO + dmso,0,bckg
4,P24,641530.9375,16,24,DMSO + dmso,0,bckg
5,A01,652615.5625,1,1,DMSO + dmso,0,bckg
5,A02,701978.25,1,2,DMSO + dmso,0,bckg
5,A03,675689.8125,1,3,dmso wellmate only/unpinned,1,dmso
5,A04,612334.875,1,4,dmso wellmate only/unpinned,1,dmso
5,A05,636979.6875,1,5,Hydroxyurea,2,lib
5,A06,474557.84375,1,6,Hydroxyurea,2,lib
5,A07,562791.1875,1,7,Tazemetostat,2,lib
5,A08,504679.3125,1,8,Tazemetostat,2,lib
5,A09,570133.25,1,9,Pemetrexed,2,lib
5,A10,487834.875,1,10,Pemetrexed,2,lib
5,A11,513910.1875,1,11,Raloxifene (hydrochloride),2,lib
5,A12,495238.25,1,12,Raloxifene (hydrochloride),2,lib
5,A13,495101.0625,1,13,Mifepristone,2,lib
5,A14,432064.3125,1,14,Mifepristone,2,lib
5,A15,418460.3125,1,15,Fulvestrant,2,lib
5,A16,509034.9375,1,16,Fulvestrant,2,lib
5,A17,554795.1875,1,17,Enzalutamide,2,lib
5,A18,444605.6875,1,18,Enzalutamide,2,lib
5,A19,523914.6875,1,19,Rucaparib,2,lib
5,A20,524805.0625,1,20,Rucaparib,2,lib
5,A21,578625.5625,1,21,5-Fluorouracil,2,lib
5,A22,559521.5625,1,22,5-Fluorouracil,2,lib
5,A23,535194.9375,1,23,STAUR + dmso,10,staur
5,A24,521541.28125,1,24,STAUR + dmso,10,staur
5,B01,586390.9375,2,1,DMSO + dmso,0,bckg
5,B02,635525.875,2,2,DMSO + dmso,0,bckg
5,B03,639864,2,3,dmso wellmate only/unpinned,1,dmso
5,B04,673307.625,2,4,dmso wellmate only/unpinned,1,dmso
5,B05,641031.6875,2,5,Hydroxyurea,2,lib
5,B06,766112.625,2,6,dmso wellmate only/unpinned,1,dmso
5,B07,722343.375,2,7,Tazemetostat,2,lib
5,B08,678320.125,2,8,dmso wellmate only/unpinned,1,dmso
5,B09,678317.1875,2,9,Pemetrexed,2,lib
5,B10,599919,2,10,dmso wellmate only/unpinned,1,dmso
5,B11,654133.625,2,11,Raloxifene (hydrochloride),2,lib
5,B12,636795.8125,2,12,dmso wellmate only/unpinned,1,dmso
5,B13,657733.125,2,13,Mifepristone,2,lib
5,B14,715786.5625,2,14,dmso wellmate only/unpinned,1,dmso
5,B15,627658.3125,2,15,Fulvestrant,2,lib
5,B16,638270.0625,2,16,dmso wellmate only/unpinned,1,dmso
5,B17,646047.125,2,17,Enzalutamide,2,lib
5,B18,629882.875,2,18,dmso wellmate only/unpinned,1,dmso
5,B19,660707.875,2,19,Rucaparib,2,lib
5,B20,657248.5,2,20,dmso wellmate only/unpinned,1,dmso
5,B21,604044,2,21,5-Fluorouracil,2,lib
5,B22,728535.25,2,22,dmso wellmate only/unpinned,1,dmso
5,B23,645603.375,2,23,STAUR + dmso,10,staur
5,B24,557556.875,2,24,STAUR + dmso,10,staur
5,C01,677231.1875,3,1,DMSO + dmso,0,bckg
5,C02,792488.625,3,2,DMSO + dmso,0,bckg
5,C03,645255.9375,3,3,dmso wellmate only/unpinned,1,dmso
5,C04,724722.625,3,4,dmso wellmate only/unpinned,1,dmso
5,C05,721917.125,3,5,Gemcitabine,2,lib
5,C06,634769.8125,3,6,Gemcitabine,2,lib
5,C07,611964.125,3,7,Erlotinib,2,lib
5,C08,618938.375,3,8,Erlotinib,2,lib
5,C09,571949.0625,3,9,Saracatinib,2,lib
5,C10,594492,3,10,Saracatinib,2,lib
5,C11,525438.5625,3,11,Ipatasertib,2,lib
5,C12,506311.21875,3,12,Ipatasertib,2,lib
5,C13,534935.0625,3,13,Vorinostat,2,lib
5,C14,552474.3125,3,14,Vorinostat,2,lib
5,C15,525187.5,3,15,Buparlisib,2,lib
5,C16,540163.5625,3,16,Buparlisib,2,lib
5,C17,577875.25,3,17,Everolimus,2,lib
5,C18,529216.125,3,18,Everolimus,2,lib
5,C19,618497.5625,3,19,Topotecan (Hydrochloride),2,lib
5,C20,645933.25,3,20,Topotecan (Hydrochloride),2,lib
5,C21,572305.25,3,21,Bortezomib,2,lib
5,C22,673491.5625,3,22,Bortezomib,2,lib
5,C23,649223.3125,3,23,STAUR + dmso,10,staur
5,C24,581509.8125,3,24,STAUR + dmso,10,staur
5,D01,677044.375,4,1,DMSO + dmso,0,bckg
5,D02,694513.5625,4,2,DMSO + dmso,0,bckg
5,D03,749706.125,4,3,dmso wellmate only/unpinned,1,dmso
5,D04,835834.625,4,4,dmso wellmate only/unpinned,1,dmso
5,D05,721870.4375,4,5,Gemcitabine,2,lib
5,D06,716049.3125,4,6,dmso wellmate only/unpinned,1,dmso
5,D07,786331.8125,4,7,Erlotinib,2,lib
5,D08,731238.5,4,8,dmso wellmate only/unpinned,1,dmso
5,D09,751700,4,9,Saracatinib,2,lib
5,D10,784504.3125,4,10,dmso wellmate only/unpinned,1,dmso
5,D11,781798.125,4,11,Ipatasertib,2,lib
5,D12,887413.0625,4,12,dmso wellmate only/unpinned,1,dmso
5,D13,855061.25,4,13,Vorinostat,2,lib
5,D14,765359.4375,4,14,dmso wellmate only/unpinned,1,dmso
5,D15,728990.625,4,15,Buparlisib,2,lib
5,D16,767300.8125,4,16,dmso wellmate only/unpinned,1,dmso
5,D17,764346.4375,4,17,Everolimus,2,lib
5,D18,845421.625,4,18,dmso wellmate only/unpinned,1,dmso
5,D19,746640.8125,4,19,Topotecan (Hydrochloride),2,lib
5,D20,759979.1875,4,20,dmso wellmate only/unpinned,1,dmso
5,D21,660996.875,4,21,Bortezomib,2,lib
5,D22,659700.75,4,22,dmso wellmate only/unpinned,1,dmso
5,D23,605573.75,4,23,STAUR + dmso,10,staur
5,D24,560452.8125,4,24,STAUR + dmso,10,staur
5,E01,646584.25,5,1,DMSO + dmso,0,bckg
5,E02,751980.25,5,2,DMSO + dmso,0,bckg
5,E03,731527.5,5,3,dmso wellmate only/unpinned,1,dmso
5,E04,774254.625,5,4,dmso wellmate only/unpinned,1,dmso
5,E05,748491.6875,5,5,FRAX597,2,lib
5,E06,738349.9375,5,6,FRAX597,2,lib
5,E07,595942.9375,5,7,Ganetespib,2,lib
5,E08,589888.25,5,8,Ganetespib,2,lib
5,E09,732143.5,5,9,Afatinib,2,lib
5,E10,708856.125,5,10,Afatinib,2,lib
5,E11,630942.5625,5,11,Volasertib,2,lib
5,E12,662246.375,5,12,Volasertib,2,lib
5,E13,675441.6875,5,13,PF-573228,2,lib
5,E14,724489.0625,5,14,PF-573228,2,lib
5,E15,696708.875,5,15,ART558,2,lib
5,E16,713664.25,5,16,ART558,2,lib
5,E17,599595,5,17,Mirin,2,lib
5,E18,597253.6875,5,18,Mirin,2,lib
5,E19,731842.8125,5,19,Ferrostatin-1,2,lib
5,E20,674606.75,5,20,Ferrostatin-1,2,lib
5,E21,706619.9375,5,21,Barasertib,2,lib
5,E22,661160.375,5,22,Barasertib,2,lib
5,E23,667784.3125,5,23,STAUR + dmso,10,staur
5,E24,608025.9375,5,24,STAUR + dmso,10,staur
5,F01,685183.4375,6,1,DMSO + dmso,0,bckg
5,F02,765248.5,6,2,DMSO + dmso,0,bckg
5,F03,776636.75,6,3,dmso wellmate only/unpinned,1,dmso
5,F04,847371.75,6,4,dmso wellmate only/unpinned,1,dmso
5,F05,749180.625,6,5,FRAX597,2,lib
5,F06,746833.5,6,6,dmso wellmate only/unpinned,1,dmso
5,F07,896638.0625,6,7,Ganetespib,2,lib
5,F08,816818.1875,6,8,dmso wellmate only/unpinned,1,dmso
5,F09,754301.125,6,9,Afatinib,2,lib
5,F10,863944.6875,6,10,dmso wellmate only/unpinned,1,dmso
5,F11,782119.25,6,11,Volasertib,2,lib
5,F12,862444.1875,6,12,dmso wellmate only/unpinned,1,dmso
5,F13,857028.8125,6,13,PF-573228,2,lib
5,F14,816826.9375,6,14,dmso wellmate only/unpinned,1,dmso
5,F15,831864.375,6,15,ART558,2,lib
5,F16,802595.3125,6,16,dmso wellmate only/unpinned,1,dmso
5,F17,721841.25,6,17,Mirin,2,lib
5,F18,759112.125,6,18,dmso wellmate only/unpinned,1,dmso
5,F19,743706.9375,6,19,Ferrostatin-1,2,lib
5,F20,757512.375,6,20,dmso wellmate only/unpinned,1,dmso
5,F21,806174.375,6,21,Barasertib,2,lib
5,F22,706882.6875,6,22,dmso wellmate only/unpinned,1,dmso
5,F23,649848.0625,6,23,STAUR + dmso,10,staur
5,F24,589111.6875,6,24,STAUR + dmso,10,staur
5,G01,635806.125,7,1,DMSO + dmso,0,bckg
5,G02,620847.5625,7,2,DMSO + dmso,0,bckg
5,G03,721269.0625,7,3,dmso wellmate only/unpinned,1,dmso
5,G04,740507.3125,7,4,dmso wellmate only/unpinned,1,dmso
5,G05,797323,7,5,Infigratinib,2,lib
5,G06,697774.4375,7,6,Infigratinib,2,lib
5,G07,591788.75,7,7,Prexasertib,2,lib
5,G08,721712.8125,7,8,Prexasertib,2,lib
5,G09,689851.375,7,9,Silmitasertib,2,lib
5,G10,662447.8125,7,10,Silmitasertib,2,lib
5,G11,657925.8125,7,11,Olaparib,2,lib
5,G12,609967.3125,7,12,Olaparib,2,lib
5,G13,735818.9375,7,13,T0070907,2,lib
5,G14,736861.125,7,14,T0070907,2,lib
5,G15,656509.9375,7,15,Dabrafenib,2,lib
5,G16,619525.125,7,16,Dabrafenib,2,lib
5,G17,643253.3125,7,17,Selumetinib,2,lib
5,G18,705431.8125,7,18,Selumetinib,2,lib
5,G19,730415.25,7,19,Y-27632,2,lib
5,G20,748045,7,20,Y-27632,2,lib
5,G21,822490.4375,7,21,IWR-1,2,lib
5,G22,699928.875,7,22,IWR-1,2,lib
5,G23,703540.0625,7,23,STAUR + dmso,10,staur
5,G24,583816.0625,7,24,STAUR + dmso,10,staur
5,H01,621831.375,8,1,DMSO + dmso,0,bckg
5,H02,709901.25,8,2,DMSO + dmso,0,bckg
5,H03,793910.375,8,3,dmso wellmate only/unpinned,1,dmso
5,H04,772932.1875,8,4,dmso wellmate only/unpinned,1,dmso
5,H05,852436.75,8,5,Infigratinib,2,lib
5,H06,770383.625,8,6,dmso wellmate only/unpinned,1,dmso
5,H07,772430.0625,8,7,Prexasertib,2,lib
5,H08,830725.8125,8,8,dmso wellmate only/unpinned,1,dmso
5,H09,774234.1875,8,9,Silmitasertib,2,lib
5,H10,831082,8,10,dmso wellmate only/unpinned,1,dmso
5,H11,858371.75,8,11,Olaparib,2,lib
5,H12,870358.4375,8,12,dmso wellmate only/unpinned,1,dmso
5,H13,823211.5,8,13,T0070907,2,lib
5,H14,870562.75,8,14,dmso wellmate only/unpinned,1,dmso
5,H15,733778.3125,8,15,Dabrafenib,2,lib
5,H16,796134.875,8,16,dmso wellmate only/unpinned,1,dmso
5,H17,799363.625,8,17,Selumetinib,2,lib
5,H18,686082.5625,8,18,dmso wellmate only/unpinned,1,dmso
5,H19,799489.1875,8,19,Y-27632,2,lib
5,H20,727495.9375,8,20,dmso wellmate only/unpinned,1,dmso
5,H21,755789.9375,8,21,IWR-1,2,lib
5,H22,672180.8125,8,22,dmso wellmate only/unpinned,1,dmso
5,H23,665720.375,8,23,STAUR + dmso,10,staur
5,H24,598552.75,8,24,STAUR + dmso,10,staur
5,I01,627585.375,9,1,STAUR + dmso,10,staur
5,I02,641323.625,9,2,STAUR + dmso,10,staur
5,I03,648181.125,9,3,dmso wellmate only/unpinned,1,dmso
5,I04,644064.875,9,4,dmso wellmate only/unpinned,1,dmso
5,I05,694110.6875,9,5,Apoptozole,2,lib
5,I06,737462.5,9,6,Apoptozole,2,lib
5,I07,634013.6875,9,7,Gefitinib,2,lib
5,I08,698915.875,9,8,Gefitinib,2,lib
5,I09,766556.375,9,9,Paclitaxel,2,lib
5,I10,623504.1875,9,10,Paclitaxel,2,lib
5,I11,674615.5,9,11,SGI-1027,2,lib
5,I12,667428.125,9,12,SGI-1027,2,lib
5,I13,620885.5625,9,13,PFK-015,2,lib
5,I14,664748.25,9,14,PFK-015,2,lib
5,I15,678723,9,15,Nedisertib,2,lib
5,I16,648543.125,9,16,Nedisertib,2,lib
5,I17,639005.6875,9,17,Lapatinib,2,lib
5,I18,671623.1875,9,18,Lapatinib,2,lib
5,I19,728249.125,9,19,Dinaciclib,2,lib
5,I20,698063.4375,9,20,Dinaciclib,2,lib
5,I21,719529.125,9,21,TAK-580,2,lib
5,I22,613152.25,9,22,TAK-580,2,lib
5,I23,653485.5,9,23,DMSO + dmso,0,bckg
5,I24,626546.0625,9,24,DMSO + dmso,0,bckg
5,J01,675281.125,10,1,STAUR + dmso,10,staur
5,J02,733553.5625,10,2,STAUR + dmso,10,staur
5,J03,815017,10,3,dmso wellmate only/unpinned,1,dmso
5,J04,847345.5,10,4,dmso wellmate only/unpinned,1,dmso
5,J05,801684.5,10,5,Apoptozole,2,lib
5,J06,850982.9375,10,6,dmso wellmate only/unpinned,1,dmso
5,J07,759193.875,10,7,Gefitinib,2,lib
5,J08,724556.1875,10,8,dmso wellmate only/unpinned,1,dmso
5,J09,909433.4375,10,9,Paclitaxel,2,lib
5,J10,838990.375,10,10,dmso wellmate only/unpinned,1,dmso
5,J11,861191.75,10,11,SGI-1027,2,lib
5,J12,880844.625,10,12,dmso wellmate only/unpinned,1,dmso
5,J13,878004.125,10,13,PFK-015,2,lib
5,J14,909299.125,10,14,dmso wellmate only/unpinned,1,dmso
5,J15,838499.9375,10,15,Nedisertib,2,lib
5,J16,773037.25,10,16,dmso wellmate only/unpinned,1,dmso
5,J17,787733.0625,10,17,Lapatinib,2,lib
5,J18,730552.5,10,18,dmso wellmate only/unpinned,1,dmso
5,J19,873715.625,10,19,Dinaciclib,2,lib
5,J20,753393.1875,10,20,dmso wellmate only/unpinned,1,dmso
5,J21,786396.0625,10,21,TAK-580,2,lib
5,J22,646785.6875,10,22,dmso wellmate only/unpinned,1,dmso
5,J23,708441.625,10,23,DMSO + dmso,0,bckg
5,J24,679029.5,10,24,DMSO + dmso,0,bckg
5,K01,567231.4375,11,1,STAUR + dmso,10,staur
5,K02,698247.375,11,2,STAUR + dmso,10,staur
5,K03,706161.625,11,3,KU-55933,2,lib
5,K04,649705,11,4,KU-55933,2,lib
5,K05,816178.875,11,5,GSK2606414,2,lib
5,K06,644882.3125,11,6,GSK2606414,2,lib
5,K07,698901.25,11,7,Tipifarnib,2,lib
5,K08,639102.0625,11,8,Tipifarnib,2,lib
5,K09,700734.625,11,9,Axitinib,2,lib
5,K10,710120.1875,11,10,Axitinib,2,lib
5,K11,653254.875,11,11,Laduviglusib,2,lib
5,K12,678410.625,11,12,Laduviglusib,2,lib
5,K13,668263.0625,11,13,Berzosertib,2,lib
5,K14,702687.625,11,14,Berzosertib,2,lib
5,K15,637403,11,15,Ceritinib,2,lib
5,K16,640964.5625,11,16,Ceritinib,2,lib
5,K17,560432.375,11,17,Navitoclax,2,lib
5,K18,593143.3125,11,18,Navitoclax,2,lib
5,K19,681274.4375,11,19,Ro-3306,2,lib
5,K20,724649.625,11,20,Ro-3306,2,lib
5,K21,720793.1875,11,21,Empesertib,2,lib
5,K22,637899.3125,11,22,Empesertib,2,lib
5,K23,669807.375,11,23,DMSO + dmso,0,bckg
5,K24,627074.5,11,24,DMSO + dmso,0,bckg
5,L01,661948.625,12,1,STAUR + dmso,10,staur
5,L02,721204.8125,12,2,STAUR + dmso,10,staur
5,L03,686663.5,12,3,KU-55933,2,lib
5,L04,811834.9375,12,4,dmso wellmate only/unpinned,1,dmso
5,L05,803520.75,12,5,GSK2606414,2,lib
5,L06,835606.9375,12,6,dmso wellmate only/unpinned,1,dmso
5,L07,775772.625,12,7,Tipifarnib,2,lib
5,L08,899163.3125,12,8,dmso wellmate only/unpinned,1,dmso
5,L09,802096.125,12,9,Axitinib,2,lib
5,L10,810165.0625,12,10,dmso wellmate only/unpinned,1,dmso
5,L11,884960.8125,12,11,Laduviglusib,2,lib
5,L12,867733.9375,12,12,dmso wellmate only/unpinned,1,dmso
5,L13,769321,12,13,Berzosertib,2,lib
5,L14,819168.25,12,14,dmso wellmate only/unpinned,1,dmso
5,L15,795711.5625,12,15,Ceritinib,2,lib
5,L16,820359.3125,12,16,dmso wellmate only/unpinned,1,dmso
5,L17,782063.75,12,17,Navitoclax,2,lib
5,L18,736496.1875,12,18,dmso wellmate only/unpinned,1,dmso
5,L19,798572.5,12,19,Ro-3306,2,lib
5,L20,838047.4375,12,20,dmso wellmate only/unpinned,1,dmso
5,L21,798844,12,21,Empesertib,2,lib
5,L22,663040.4375,12,22,dmso wellmate only/unpinned,1,dmso
5,L23,722165.3125,12,23,DMSO + dmso,0,bckg
5,L24,661212.9375,12,24,DMSO + dmso,0,bckg
5,M01,687183.125,13,1,STAUR + dmso,10,staur
5,M02,705093.125,13,2,STAUR + dmso,10,staur
5,M03,721645.625,13,3,SGX-523,2,lib
5,M04,752987.4375,13,4,SGX-523,2,lib
5,M05,809657.125,13,5,Alisertib,2,lib
5,M06,842992.75,13,6,Alisertib,2,lib
5,M07,650072.8125,13,7,Onvansertib,2,lib
5,M08,652539.625,13,8,Onvansertib,2,lib
5,M09,737500.4375,13,9,AZD1390,2,lib
5,M10,752599.125,13,10,AZD1390,2,lib
5,M11,666467.6875,13,11,Camptothecin,2,lib
5,M12,728006.8125,13,12,Camptothecin,2,lib
5,M13,689661.625,13,13,Tomivosertib,2,lib
5,M14,739616.9375,13,14,Tomivosertib,2,lib
5,M15,713232.1875,13,15,FRAX1036,2,lib
5,M16,753267.6875,13,16,FRAX1036,2,lib
5,M17,638086.125,13,17,Trametinib,2,lib
5,M18,695669.625,13,18,Trametinib,2,lib
5,M19,708987.5,13,19,Lonafarnib,2,lib
5,M20,755792.875,13,20,Lonafarnib,2,lib
5,M21,725849.4375,13,21,Niclosamide,2,lib
5,M22,634918.6875,13,22,Niclosamide,2,lib
5,M23,665083.9375,13,23,DMSO + dmso,0,bckg
5,M24,673844.8125,13,24,DMSO + dmso,0,bckg
5,N01,666928.9375,14,1,STAUR + dmso,10,staur
5,N02,765736.0625,14,2,STAUR + dmso,10,staur
5,N03,796648.6875,14,3,SGX-523,2,lib
5,N04,837551.1875,14,4,dmso wellmate only/unpinned,1,dmso
5,N05,884630.9375,14,5,Alisertib,2,lib
5,N06,883553.75,14,6,dmso wellmate only/unpinned,1,dmso
5,N07,914191.9375,14,7,Onvansertib,2,lib
5,N08,740373.0625,14,8,dmso wellmate only/unpinned,1,dmso
5,N09,796383,14,9,AZD1390,2,lib
5,N10,785032.6875,14,10,dmso wellmate only/unpinned,1,dmso
5,N11,846037.625,14,11,Camptothecin,2,lib
5,N12,794035.875,14,12,dmso wellmate only/unpinned,1,dmso
5,N13,850708.5,14,13,Tomivosertib,2,lib
5,N14,818207.8125,14,14,dmso wellmate only/unpinned,1,dmso
5,N15,817936.3125,14,15,FRAX1036,2,lib
5,N16,750943.875,14,16,dmso wellmate only/unpinned,1,dmso
5,N17,741514.5,14,17,Trametinib,2,lib
5,N18,786355.1875,14,18,dmso wellmate only/unpinned,1,dmso
5,N19,790357.5625,14,19,Lonafarnib,2,lib
5,N20,806545.125,14,20,dmso wellmate only/unpinned,1,dmso
5,N21,656238.4375,14,21,Niclosamide,2,lib
5,N22,761360,14,22,dmso wellmate only/unpinned,1,dmso
5,N23,693681.5625,14,23,DMSO + dmso,0,bckg
5,N24,647098.0625,14,24,DMSO + dmso,0,bckg
5,O01,737669.75,15,1,STAUR + dmso,10,staur
5,O02,651468.25,15,2,STAUR + dmso,10,staur
5,O03,765248.5,15,3,BML-277,2,lib
5,O04,763123.25,15,4,BML-277,2,lib
5,O05,689860.1875,15,5,Ceralasertib,2,lib
5,O06,673660.875,15,6,Ceralasertib,2,lib
5,O07,532582.125,15,7,ZN-c3,2,lib
5,O08,563868.4375,15,8,ZN-c3,2,lib
5,O09,602073.5,15,9,(+)-JQ-1,2,lib
5,O10,640080,15,10,(+)-JQ-1,2,lib
5,O11,590545.125,15,11,Adavosertib,2,lib
5,O12,634915.75,15,12,Adavosertib,2,lib
5,O13,708327.75,15,13,Adapalene,2,lib
5,O14,687495.5,15,14,Adapalene,2,lib
5,O15,644561.1875,15,15,LB-100,2,lib
5,O16,528407.5,15,16,LB-100,2,lib
5,O17,621638.6875,15,17,Palbociclib (monohydrochloride),2,lib
5,O18,594296.4375,15,18,Palbociclib (monohydrochloride),2,lib
5,O19,732610.625,15,19,Copanlisib (dihydrochloride),2,lib
5,O20,706453.5625,15,20,Copanlisib (dihydrochloride),2,lib
5,O21,776499.5625,15,21,Oxaliplatin,2,lib
5,O22,774955.25,15,22,Oxaliplatin,2,lib
5,O23,634813.5625,15,23,DMSO + dmso,0,bckg
5,O24,646201.8125,15,24,DMSO + dmso,0,bckg
5,P01,658787,16,1,STAUR + dmso,10,staur
5,P02,718781.8125,16,2,STAUR + dmso,10,staur
5,P03,776806.0625,16,3,BML-277,2,lib
5,P04,743677.6875,16,4,dmso wellmate only/unpinned,1,dmso
5,P05,753258.875,16,5,Ceralasertib,2,lib
5,P06,730718.875,16,6,dmso wellmate only/unpinned,1,dmso
5,P07,742413.625,16,7,ZN-c3,2,lib
5,P08,746004.4375,16,8,dmso wellmate only/unpinned,1,dmso
5,P09,667355.1875,16,9,(+)-JQ-1,2,lib
5,P10,698457.5625,16,10,dmso wellmate only/unpinned,1,dmso
5,P11,690263,16,11,Adavosertib,2,lib
5,P12,828083.8125,16,12,dmso wellmate only/unpinned,1,dmso
5,P13,702264.3125,16,13,Adapalene,2,lib
5,P14,761012.625,16,14,dmso wellmate only/unpinned,1,dmso
5,P15,796663.25,16,15,LB-100,2,lib
5,P16,808661.625,16,16,dmso wellmate only/unpinned,1,dmso
5,P17,751568.625,16,17,Palbociclib (monohydrochloride),2,lib
5,P18,713325.625,16,18,dmso wellmate only/unpinned,1,dmso
5,P19,684917.75,16,19,Copanlisib (dihydrochloride),2,lib
5,P20,741333.5,16,20,dmso wellmate only/unpinned,1,dmso
